order_id,new_order_date,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
IN-2013-26743,2013-08-02,8/2/2013,8/4/2013,"Second Class","Mitch Gastineau",Corporate,Maharashtra,India,APAC,"Central Asia",TEC-AC-10002884,Technology,Accessories,""Belkin Keyboard",21,505,6.000,0.00000,186.66," 56.05 ",0
IN-2013-55604,2013-08-05,8/5/2013,8/9/2013,"Standard Class","Astrea Jones",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-SU-10002909,"Office Supplies",Supplies,""Fiskars Ruler",21,64,4.000,0.00000,5.04," 2.13 ",0
IN-2013-58873,2013-08-06,8/6/2013,8/10/2013,"Standard Class","Keith Herrera",Consumer,Punjab,India,APAC,"Central Asia",FUR-TA-10001237,Furniture,Tables,""Barricks Coffee Table",21,0,121.000,7.00000,0.00,169.47,78
IN-2013-44432,2013-08-06,8/6/2013,8/13/2013,"Standard Class","David Wiener",Corporate,"Tamil Nadu",India,APAC,"Central Asia",TEC-AC-10000866,Technology,Accessories,""Belkin Router",21,770,3.000,0.00000,130.77," 27.67 ",0
IN-2013-58873,2013-08-06,8/6/2013,8/10/2013,"Standard Class","Keith Herrera",Consumer,Punjab,India,APAC,"Central Asia",OFF-SU-10002448,"Office Supplies",Supplies,""Stiletto Trimmer",21,171,4.000,0.00000,32.40," 13.54 ",0
IN-2013-58873,2013-08-06,8/6/2013,8/10/2013,"Standard Class","Keith Herrera",Consumer,Punjab,India,APAC,"Central Asia",FUR-FU-10001619,Furniture,Furnishings,""Advantus Clock",21,200,4.000,0.00000,78.00," 10.98 ",0
IN-2013-58873,2013-08-06,8/6/2013,8/10/2013,"Standard Class","Keith Herrera",Consumer,Punjab,India,APAC,"Central Asia",FUR-FU-10002659,Furniture,Furnishings,""Eldon Clock",21,57,1.000,0.00000,19.20," 1.96 ",0
IN-2013-44432,2013-08-06,8/6/2013,8/13/2013,"Standard Class","David Wiener",Corporate,"Tamil Nadu",India,APAC,"Central Asia",OFF-ST-10000268,"Office Supplies",Storage,""Smead Box",21,32,3.000,0.00000,9.00," 0.76 ",0
IN-2013-26659,2013-08-07,8/7/2013,8/14/2013,"Standard Class","Ann Blume",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",FUR-BO-10004529,Furniture,Bookcases,""Sauder 3-Shelf Cabinet",21,840,5.000,0.00000,100.80," 172.19 ",0
IN-2013-26659,2013-08-07,8/7/2013,8/14/2013,"Standard Class","Ann Blume",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",TEC-MA-10003773,Technology,Machines,""Panasonic Card Printer",21,869,5.000,0.00000,252.00," 123.84 ",0
IN-2013-26659,2013-08-07,8/7/2013,8/14/2013,"Standard Class","Ann Blume",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",OFF-LA-10002939,"Office Supplies",Labels,""Harbour Creations Legal Exhibit Labels",5010,57,5.000,0.00000,12.45," 6.79 ",0
IN-2013-58915,2013-08-08,8/8/2013,8/11/2013,"First Class","Heather Jas","Home Office",Karnataka,India,APAC,"Central Asia",OFF-PA-10003115,"Office Supplies",Paper,""Enermax Note Cards",21,114,4.000,0.00000,45.60," 20.15 ",0
IN-2013-58915,2013-08-08,8/8/2013,8/11/2013,"First Class","Heather Jas","Home Office",Karnataka,India,APAC,"Central Asia",FUR-CH-10001203,Furniture,Chairs,""Novimex Steel Folding Chair",21,169,2.000,0.00000,6.72," 15.42 ",0
IN-2013-17671,2013-08-09,8/9/2013,8/9/2013,"Same Day","Craig Reiter",Consumer,Rajasthan,India,APAC,"Central Asia",OFF-BI-10003025,"Office Supplies",Binders,""Cardinal Binding Machine",21,103,2.000,0.00000,18.42," 16.64 ",0
IN-2013-52230,2013-08-09,8/9/2013,8/15/2013,"Standard Class","Shahid Collister",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-PA-10003020,"Office Supplies",Paper,""Xerox Message Books",21,41,2.000,0.00000,5.70," 2.79 ",0
IN-2013-52230,2013-08-09,8/9/2013,8/15/2013,"Standard Class","Shahid Collister",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-LA-10000707,"Office Supplies",Labels,""Avery Removable Labels",21,17,2.000,0.00000,0.48," 0.80 ",0
IN-2013-33596,2013-08-10,8/10/2013,8/16/2013,"Standard Class","Dionis Lloyd",Corporate,Karnataka,India,APAC,"Central Asia",FUR-CH-10004082,Furniture,Chairs,""Office Star Chairmat",21,887,14.000,0.00000,319.20," 86.53 ",0
IN-2013-46798,2013-08-12,8/12/2013,8/17/2013,"Standard Class","Darren Koutras",Consumer,Delhi,India,APAC,"Central Asia",TEC-PH-10002936,Technology,Phones,""Nokia Smart Phone",21,0,180.000,5.00000,0.00,381.6,209
IN-2013-76835,2013-08-12,8/12/2013,8/16/2013,"Standard Class","Ralph Arnett",Consumer,Karnataka,India,APAC,"Central Asia",TEC-CO-10004170,Technology,Copiers,""HP Wireless Fax",21,0,75.000,3.00000,0.00,344.07,136
IN-2013-76835,2013-08-12,8/12/2013,8/16/2013,"Standard Class","Ralph Arnett",Consumer,Karnataka,India,APAC,"Central Asia",FUR-BO-10001934,Furniture,Bookcases,""Bush Library with Doors",21,0,91.000,3.00000,0.00,87.3,111
IN-2013-25042,2013-08-12,8/12/2013,8/18/2013,"Standard Class","Steve Chapman",Corporate,Maharashtra,India,APAC,"Central Asia",FUR-TA-10000665,Furniture,Tables,""Bevis Computer Table",21,989,2.000,0.00000,88.98," 67.59 ",0
IN-2013-76835,2013-08-12,8/12/2013,8/16/2013,"Standard Class","Ralph Arnett",Consumer,Karnataka,India,APAC,"Central Asia",TEC-PH-10004300,Technology,Phones,""Apple Office Telephone",21,409,6.000,0.00000,192.06," 46.71 ",0
IN-2013-76835,2013-08-12,8/12/2013,8/16/2013,"Standard Class","Ralph Arnett",Consumer,Karnataka,India,APAC,"Central Asia",TEC-MA-10000697,Technology,Machines,""StarTech Card Printer",21,164,1.000,0.00000,37.59," 21.12 ",0
IN-2013-79292,2013-08-12,8/12/2013,8/16/2013,"Standard Class","Denise Leinenbach",Consumer,Haryana,India,APAC,"Central Asia",OFF-AR-10002727,"Office Supplies",Art,""Stanley Pencil Sharpener",21,173,7.000,0.00000,48.51," 18.53 ",0
IN-2013-79292,2013-08-12,8/12/2013,8/16/2013,"Standard Class","Denise Leinenbach",Consumer,Haryana,India,APAC,"Central Asia",OFF-AR-10003774,"Office Supplies",Art,""Stanley Sketch Pad",21,137,3.000,0.00000,56.16," 14.04 ",0
IN-2013-76835,2013-08-12,8/12/2013,8/16/2013,"Standard Class","Ralph Arnett",Consumer,Karnataka,India,APAC,"Central Asia",OFF-PA-10000215,"Office Supplies",Paper,""Eaton Parchment Paper",21,27,2.000,0.00000,1.86," 2.95 ",0
IN-2013-74203,2013-08-14,8/14/2013,8/16/2013,"First Class","Darrin Van Huff",Corporate,Maharashtra,India,APAC,"Central Asia",TEC-PH-10003927,Technology,Phones,""Nokia Audio Dock",21,333,2.000,0.00000,126.72," 60.18 ",0
IN-2013-22746,2013-08-14,8/14/2013,8/16/2013,"Second Class","Gary Hansen","Home Office",Haryana,India,APAC,"Central Asia",TEC-MA-10002155,Technology,Machines,""Panasonic Receipt Printer",21,363,3.000,0.00000,32.67," 25.66 ",0
IN-2013-10097,2013-08-14,8/14/2013,8/18/2013,"Standard Class","Caroline Jumper",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",TEC-AC-10004012,Technology,Accessories,""Enermax Flash Drive",21,157,4.000,0.00000,66.00," 9.17 ",0
IN-2013-10097,2013-08-14,8/14/2013,8/18/2013,"Standard Class","Caroline Jumper",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-EN-10004892,"Office Supplies",Envelopes,""Ames Manila Envelope",21,141,5.000,0.00000,57.75," 8.28 ",0
IN-2013-74350,2013-08-16,8/16/2013,8/18/2013,"Second Class","Michael Stewart",Corporate,Maharashtra,India,APAC,"Central Asia",TEC-CO-10001472,Technology,Copiers,""Sharp Copy Machine",21,0,195.000,5.00000,0.00,585.6,94
IN-2013-26785,2013-08-16,8/16/2013,8/18/2013,"First Class","Ruben Ausman",Corporate,Gujarat,India,APAC,"Central Asia",OFF-BI-10001399,"Office Supplies",Binders,""Avery Binder Covers",21,53,5.000,0.00000,8.85," 13.73 ",0
IN-2013-74350,2013-08-16,8/16/2013,8/18/2013,"Second Class","Michael Stewart",Corporate,Maharashtra,India,APAC,"Central Asia",OFF-LA-10002575,"Office Supplies",Labels,""Smead Legal Exhibit Labels",5010,34,3.000,0.00000,1.35," 9.23 ",0
IN-2013-26785,2013-08-16,8/16/2013,8/18/2013,"First Class","Ruben Ausman",Corporate,Gujarat,India,APAC,"Central Asia",OFF-SU-10000970,"Office Supplies",Supplies,""Elite Box Cutter",21,73,2.000,0.00000,9.48," 0.95 ",0
ID-2013-38776,2013-08-19,8/19/2013,8/24/2013,"Standard Class","Dan Reichenbach",Corporate,Maharashtra,India,APAC,"Central Asia",FUR-BO-10000676,Furniture,Bookcases,""Bush Stackable Bookrack",21,567,9.000,0.50000,-510.44," 51.60 ",0
ID-2013-38776,2013-08-19,8/19/2013,8/24/2013,"Standard Class","Dan Reichenbach",Corporate,Maharashtra,India,APAC,"Central Asia",TEC-PH-10003813,Technology,Phones,""Samsung Signal Booster",21,273,4.000,0.50000,-246.12," 22.58 ",0
IN-2013-62443,2013-08-19,8/19/2013,8/25/2013,"Standard Class","Randy Ferguson",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",OFF-AR-10002340,"Office Supplies",Art,""Stanley Markers",21,152,6.000,0.00000,28.80," 3.60 ",0
IN-2013-35969,2013-08-23,8/23/2013,8/27/2013,"Standard Class","Skye Norling","Home Office",Chhattisgarh,India,APAC,"Central Asia",FUR-CH-10000783,Furniture,Chairs,""Office Star Executive Leather Armchair",21,0,410.000,3.00000,0.00,169.11,84
IN-2013-35969,2013-08-23,8/23/2013,8/27/2013,"Standard Class","Skye Norling","Home Office",Chhattisgarh,India,APAC,"Central Asia",OFF-BI-10001028,"Office Supplies",Binders,""Ibico 3-Hole Punch",21,60,2.000,0.00000,18.54," 6.75 ",0
IN-2013-65950,2013-08-23,8/23/2013,8/29/2013,"Standard Class","Nora Preis",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-FA-10003437,"Office Supplies",Fasteners,""Accos Clamps",21,97,5.000,0.00000,26.10," 5.18 ",0
IN-2013-29578,2013-08-24,8/24/2013,8/25/2013,"First Class","Jas O'Carroll",Consumer,Telangana,India,APAC,"Central Asia",FUR-BO-10002277,Furniture,Bookcases,""Bush Floating Shelf Set",21,869,5.000,0.00000,43.35," 186.83 ",0
IN-2013-29578,2013-08-24,8/24/2013,8/25/2013,"First Class","Jas O'Carroll",Consumer,Telangana,India,APAC,"Central Asia",OFF-SU-10001535,"Office Supplies",Supplies,""Elite Box Cutter",21,174,5.000,0.00000,27.90," 27.08 ",0
IN-2013-78935,2013-08-26,8/26/2013,8/30/2013,"Standard Class","Alejandro Savely",Corporate,"Tamil Nadu",India,APAC,"Central Asia",TEC-PH-10001457,Technology,Phones,""Apple Smart Phone",21,0,913.000,3.00000,0.00,210.33,162
IN-2013-78935,2013-08-26,8/26/2013,8/30/2013,"Standard Class","Alejandro Savely",Corporate,"Tamil Nadu",India,APAC,"Central Asia",TEC-AC-10002324,Technology,Accessories,""Enermax Numeric Keypad",21,115,2.000,0.00000,4.56," 11.10 ",0
IN-2013-19400,2013-08-29,8/29/2013,9/2/2013,"Standard Class","Dennis Pardue","Home Office","Uttar Pradesh",India,APAC,"Central Asia",OFF-BI-10004534,"Office Supplies",Binders,""Wilson Jones Binding Machine",21,148,3.000,0.00000,47.34," 10.41 ",0
IN-2013-19400,2013-08-29,8/29/2013,9/2/2013,"Standard Class","Dennis Pardue","Home Office","Uttar Pradesh",India,APAC,"Central Asia",OFF-SU-10003665,"Office Supplies",Supplies,""Kleencut Trimmer",21,114,3.000,0.00000,14.85," 5.08 ",0
IN-2013-19400,2013-08-29,8/29/2013,9/2/2013,"Standard Class","Dennis Pardue","Home Office","Uttar Pradesh",India,APAC,"Central Asia",OFF-BI-10003475,"Office Supplies",Binders,""Wilson Jones Index Tab",21,20,3.000,0.00000,9.36," 1.33 ",0
IN-2013-63633,2013-08-30,8/30/2013,9/5/2013,"Standard Class","David Flashing",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",FUR-BO-10001471,Furniture,Bookcases,""Sauder Classic Bookcase",21,435,1.000,0.00000,209.01," 29.68 ",0
IN-2013-21192,2013-08-30,8/30/2013,9/5/2013,"Standard Class","Lena Hernandez",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-SU-10004077,"Office Supplies",Supplies,""Acme Letter Opener",21,286,9.000,0.00000,117.45," 16.84 ",0
IN-2013-63633,2013-08-30,8/30/2013,9/5/2013,"Standard Class","David Flashing",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-PA-10004815,"Office Supplies",Paper,""Xerox Note Cards",21,79,3.000,0.00000,23.67," 7.54 ",0
IN-2013-63633,2013-08-30,8/30/2013,9/5/2013,"Standard Class","David Flashing",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-AR-10000681,"Office Supplies",Art,""Binney & Smith Sketch Pad",21,149,3.000,0.00000,20.79," 6.83 ",0
IN-2013-26540,2013-09-02,9/2/2013,9/5/2013,"First Class","Don Jones",Corporate,Karnataka,India,APAC,"Central Asia",OFF-LA-10000984,"Office Supplies",Labels,""Hon Round Labels",21,26,4.000,0.00000,12.60," 6.04 ",0
IN-2013-27247,2013-09-11,9/11/2013,9/16/2013,"Standard Class","Laurel Beltran","Home Office","Tamil Nadu",India,APAC,"Central Asia",TEC-CO-10003087,Technology,Copiers,""Canon Wireless Fax",21,0,408.000,9.00000,0.00,613.17,194
IN-2013-47393,2013-09-11,9/11/2013,9/14/2013,"First Class","Mark Hamilton",Consumer,Chhattisgarh,India,APAC,"Central Asia",TEC-PH-10001884,Technology,Phones,""Nokia Office Telephone",21,664,10.000,0.00000,26.40," 105.33 ",0
IN-2013-27247,2013-09-11,9/11/2013,9/16/2013,"Standard Class","Laurel Beltran","Home Office","Tamil Nadu",India,APAC,"Central Asia",FUR-FU-10004780,Furniture,Furnishings,""Deflect-O Frame",21,771,7.000,0.00000,7.56," 50.59 ",0
IN-2013-27247,2013-09-11,9/11/2013,9/16/2013,"Standard Class","Laurel Beltran","Home Office","Tamil Nadu",India,APAC,"Central Asia",TEC-PH-10001354,Technology,Phones,""Motorola Speaker Phone",21,655,5.000,0.00000,183.45," 48.66 ",0
IN-2013-47393,2013-09-11,9/11/2013,9/14/2013,"First Class","Mark Hamilton",Consumer,Chhattisgarh,India,APAC,"Central Asia",FUR-FU-10002459,Furniture,Furnishings,""Rubbermaid Door Stop",21,132,3.000,0.00000,15.75," 12.04 ",0
IN-2013-59867,2013-09-11,9/11/2013,9/16/2013,"Standard Class","Emily Phan",Consumer,Jharkhand,India,APAC,"Central Asia",OFF-BI-10004181,"Office Supplies",Binders,""Avery 3-Hole Punch",21,109,4.000,0.00000,12.00," 11.40 ",0
IN-2013-74952,2013-09-11,9/11/2013,9/13/2013,"Second Class","Lena Cacioppo",Consumer,Karnataka,India,APAC,"Central Asia",OFF-PA-10003686,"Office Supplies",Paper,""SanDisk Message Books",21,76,3.000,0.00000,2.25," 5.50 ",0
IN-2013-71333,2013-09-13,9/13/2013,9/13/2013,"Same Day","Jim Epp",Corporate,Maharashtra,India,APAC,"Central Asia",TEC-PH-10004006,Technology,Phones,""Nokia Audio Dock",21,840,5.000,0.00000,260.40," 286.67 ",0
IN-2013-71333,2013-09-13,9/13/2013,9/13/2013,"Same Day","Jim Epp",Corporate,Maharashtra,India,APAC,"Central Asia",OFF-ST-10002292,"Office Supplies",Storage,""Fellowes Lockers",21,415,2.000,0.00000,8.28," 95.56 ",0
IN-2013-55772,2013-09-13,9/13/2013,9/19/2013,"Standard Class","Tamara Manning",Consumer,Rajasthan,India,APAC,"Central Asia",TEC-PH-10002042,Technology,Phones,""Cisco Audio Dock",21,0,284.000,7.00000,0.00,205.17,51
IN-2013-71333,2013-09-13,9/13/2013,9/13/2013,"Same Day","Jim Epp",Corporate,Maharashtra,India,APAC,"Central Asia",FUR-CH-10002510,Furniture,Chairs,""Office Star Steel Folding Chair",21,283,3.000,0.00000,129.96," 38.56 ",0
IN-2013-22102,2013-09-13,9/13/2013,9/13/2013,"Same Day","Alan Haines",Corporate,Assam,India,APAC,"Central Asia",OFF-ST-10001534,"Office Supplies",Storage,""Smead Folders",21,54,3.000,0.00000,24.75," 12.35 ",0
IN-2013-71333,2013-09-13,9/13/2013,9/13/2013,"Same Day","Jim Epp",Corporate,Maharashtra,India,APAC,"Central Asia",OFF-SU-10001762,"Office Supplies",Supplies,""Stiletto Shears",21,50,1.000,0.00000,15.90," 5.12 ",0
IN-2013-55772,2013-09-13,9/13/2013,9/19/2013,"Standard Class","Tamara Manning",Consumer,Rajasthan,India,APAC,"Central Asia",OFF-EN-10000428,"Office Supplies",Envelopes,""Cameo Clasp Envelope",21,65,5.000,0.00000,5.10," 4.09 ",0
IN-2013-46854,2013-09-14,9/14/2013,9/18/2013,"Standard Class","Adam Hart",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",TEC-PH-10001321,Technology,Phones,""Cisco Speaker Phone",21,699,5.000,0.00000,146.70," 36.86 ",0
IN-2013-62723,2013-09-15,9/15/2013,9/15/2013,"Same Day","Shirley Jackson",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-CH-10004387,Furniture,Chairs,""Office Star Bag Chairs",21,111,2.000,0.00000,16.62," 20.76 ",0
IN-2013-62723,2013-09-15,9/15/2013,9/15/2013,"Same Day","Shirley Jackson",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-BI-10004483,"Office Supplies",Binders,""Ibico Index Tab",21,17,2.000,0.00000,0.66," 3.46 ",0
IN-2013-25651,2013-09-16,9/16/2013,9/18/2013,"Second Class","Laurel Elliston",Consumer,Bihar,India,APAC,"Central Asia",OFF-AR-10003684,"Office Supplies",Art,""BIC Sketch Pad",21,150,3.000,0.00000,53.91," 35.98 ",0
IN-2013-10811,2013-09-17,9/17/2013,9/20/2013,"First Class","Lena Radford",Consumer,Haryana,India,APAC,"Central Asia",TEC-PH-10003713,Technology,Phones,""Nokia Smart Phone",21,0,908.000,3.00000,0.00,534.33,226
IN-2013-10811,2013-09-17,9/17/2013,9/20/2013,"First Class","Lena Radford",Consumer,Haryana,India,APAC,"Central Asia",OFF-AP-10002963,"Office Supplies",Appliances,""Hoover Toaster",21,167,2.000,0.00000,70.20," 19.48 ",0
IN-2013-10811,2013-09-17,9/17/2013,9/20/2013,"First Class","Lena Radford",Consumer,Haryana,India,APAC,"Central Asia",OFF-FA-10004684,"Office Supplies",Fasteners,""Advantus Thumb Tacks",21,27,2.000,0.00000,3.54," 4.50 ",0
IN-2013-18707,2013-09-18,9/18/2013,9/24/2013,"Standard Class","Jamie Frazer",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",TEC-PH-10001805,Technology,Phones,""Nokia Speaker Phone",21,498,4.000,0.00000,94.56," 52.63 ",0
IN-2013-18707,2013-09-18,9/18/2013,9/24/2013,"Standard Class","Jamie Frazer",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",FUR-FU-10001447,Furniture,Furnishings,""Eldon Stacking Tray",21,158,5.000,0.00000,12.60," 10.79 ",0
IN-2013-18707,2013-09-18,9/18/2013,9/24/2013,"Standard Class","Jamie Frazer",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",OFF-SU-10004872,"Office Supplies",Supplies,""Elite Letter Opener",21,58,2.000,0.00000,15.00," 5.33 ",0
ID-2013-69345,2013-09-19,9/19/2013,9/23/2013,"Standard Class","Eric Murdock",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-AP-10001824,"Office Supplies",Appliances,""Breville Stove",21,0,249.000,4.00000,0.00,224.88,311
ID-2013-69345,2013-09-19,9/19/2013,9/23/2013,"Standard Class","Eric Murdock",Consumer,Maharashtra,India,APAC,"Central Asia",TEC-CO-10002283,Technology,Copiers,""Brother Copy Machine",21,781,3.000,0.00000,281.25," 108.20 ",0
IN-2013-74231,2013-09-20,9/20/2013,9/22/2013,"First Class","Kean Takahito",Consumer,Karnataka,India,APAC,"Central Asia",FUR-FU-10003414,Furniture,Furnishings,""Tenex Clock",21,252,5.000,0.00000,98.10," 41.55 ",0
IN-2013-74231,2013-09-20,9/20/2013,9/22/2013,"First Class","Kean Takahito",Consumer,Karnataka,India,APAC,"Central Asia",FUR-CH-10003123,Furniture,Chairs,""Hon Chairmat",21,159,3.000,0.00000,27.00," 26.27 ",0
IN-2013-74231,2013-09-20,9/20/2013,9/22/2013,"First Class","Kean Takahito",Consumer,Karnataka,India,APAC,"Central Asia",FUR-FU-10000889,Furniture,Furnishings,""Rubbermaid Clock",21,251,5.000,0.00000,85.20," 25.92 ",0
IN-2013-63927,2013-09-21,9/21/2013,9/28/2013,"Standard Class","Emily Grady",Consumer,Gujarat,India,APAC,"Central Asia",FUR-CH-10002250,Furniture,Chairs,""Office Star Executive Leather Armchair",21,935,2.000,0.00000,439.38," 67.17 ",0
IN-2013-32063,2013-09-21,9/21/2013,9/24/2013,"Second Class","Ann Chong",Corporate,Karnataka,India,APAC,"Central Asia",OFF-AR-10002747,"Office Supplies",Art,""Boston Canvas",21,110,2.000,0.00000,43.92," 9.49 ",0
IN-2013-41240,2013-09-22,9/22/2013,9/28/2013,"Standard Class","Corey Catlett",Corporate,"Andhra Pradesh",India,APAC,"Central Asia",OFF-AR-10003978,"Office Supplies",Art,""Binney & Smith Sketch Pad",21,93,2.000,0.00000,36.30," 6.20 ",0
IN-2013-41240,2013-09-22,9/22/2013,9/28/2013,"Standard Class","Corey Catlett",Corporate,"Andhra Pradesh",India,APAC,"Central Asia",OFF-PA-10000357,"Office Supplies",Paper,""Eaton Memo Slips",21,41,3.000,0.00000,20.43," 2.90 ",0
IN-2013-76296,2013-09-26,9/26/2013,9/30/2013,"Standard Class","Sheri Gordon",Consumer,Rajasthan,India,APAC,"Central Asia",OFF-AP-10002371,"Office Supplies",Appliances,""KitchenAid Blender",21,692,7.000,0.00000,297.36," 41.54 ",0
IN-2013-70381,2013-09-30,9/30/2013,10/7/2013,"Standard Class","Heather Jas","Home Office",Telangana,India,APAC,"Central Asia",OFF-AR-10001850,"Office Supplies",Art,""BIC Highlighters",21,61,3.000,0.00000,7.83," 11.65 ",0
IN-2013-15732,2013-10-01,10/1/2013,10/4/2013,"First Class","Ralph Kennedy",Consumer,Delhi,India,APAC,"Central Asia",OFF-ST-10003141,"Office Supplies",Storage,""Fellowes Trays",21,174,3.000,0.00000,32.94," 39.67 ",0
IN-2013-15732,2013-10-01,10/1/2013,10/4/2013,"First Class","Ralph Kennedy",Consumer,Delhi,India,APAC,"Central Asia",OFF-LA-10002364,"Office Supplies",Labels,""Smead Shipping Labels",21,11,1.000,0.00000,3.30," 2.90 ",0
IN-2013-49857,2013-10-07,10/7/2013,10/12/2013,"Second Class","Sarah Foster",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",FUR-CH-10000258,Furniture,Chairs,""Office Star Steel Folding Chair",21,367,4.000,0.00000,21.96," 51.34 ",0
IN-2013-49857,2013-10-07,10/7/2013,10/12/2013,"Second Class","Sarah Foster",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-PA-10003731,"Office Supplies",Paper,""Enermax Note Cards",21,359,12.000,0.00000,143.28," 24.92 ",0
IN-2013-49857,2013-10-07,10/7/2013,10/12/2013,"Second Class","Sarah Foster",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",TEC-AC-10003276,Technology,Accessories,""Enermax Router",21,776,3.000,0.00000,224.91," 23.79 ",0
IN-2013-49857,2013-10-07,10/7/2013,10/12/2013,"Second Class","Sarah Foster",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",FUR-CH-10000351,Furniture,Chairs,""Novimex Chairmat",21,176,3.000,0.00000,64.98," 10.56 ",0
IN-2013-33372,2013-10-07,10/7/2013,10/11/2013,"Standard Class","Neil Franzsisch","Home Office",Gujarat,India,APAC,"Central Asia",OFF-PA-10000215,"Office Supplies",Paper,""Eaton Parchment Paper",21,121,9.000,0.00000,8.37," 7.64 ",0
IN-2013-31055,2013-10-07,10/7/2013,10/11/2013,"Standard Class","Alan Dominguez","Home Office",Delhi,India,APAC,"Central Asia",OFF-SU-10001848,"Office Supplies",Supplies,""Kleencut Ruler",21,46,3.000,0.00000,10.89," 5.76 ",0
IN-2013-49857,2013-10-07,10/7/2013,10/12/2013,"Second Class","Sarah Foster",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-FA-10003604,"Office Supplies",Fasteners,""Stockwell Paper Clips",21,23,2.000,0.00000,3.12," 1.51 ",0
IN-2013-34506,2013-10-12,10/12/2013,10/17/2013,"Standard Class","Georgia Rosenberg",Corporate,"Tamil Nadu",India,APAC,"Central Asia",OFF-PA-10000453,"Office Supplies",Paper,""Xerox Cards & Envelopes",19,98,2.000,0.00000,34.32," 10.23 ",0
IN-2013-27772,2013-10-14,10/14/2013,10/19/2013,"Standard Class","Anne Pryor","Home Office",Maharashtra,India,APAC,"Central Asia",TEC-AC-10002172,Technology,Accessories,""Memorex Keyboard",21,510,7.000,0.00000,71.19," 24.51 ",0
IN-2013-20933,2013-10-15,10/15/2013,10/17/2013,"Second Class","Nancy Lomonaco","Home Office",Maharashtra,India,APAC,"Central Asia",TEC-PH-10002683,Technology,Phones,""Apple Smart Phone",21,636,1.000,0.00000,235.41," 91.33 ",0
ID-2013-62177,2013-10-17,10/17/2013,10/21/2013,"Standard Class","Julia West",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-BO-10000670,Furniture,Bookcases,""Dania Corner Shelving",21,486,8.000,0.50000,-77.88," 36.46 ",0
IN-2013-24300,2013-10-18,10/18/2013,10/25/2013,"Standard Class","Vivek Gonzalez",Consumer,Delhi,India,APAC,"Central Asia",FUR-FU-10001477,Furniture,Furnishings,""Rubbermaid Stacking Tray",21,151,6.000,0.00000,33.12," 8.47 ",0
IN-2013-27492,2013-10-23,10/23/2013,10/28/2013,"Standard Class","Bill Eplett","Home Office",Karnataka,India,APAC,"Central Asia",OFF-FA-10002241,"Office Supplies",Fasteners,""Stockwell Clamps",21,94,5.000,0.00000,31.95," 3.63 ",0
IN-2013-27492,2013-10-23,10/23/2013,10/28/2013,"Standard Class","Bill Eplett","Home Office",Karnataka,India,APAC,"Central Asia",OFF-BI-10003917,"Office Supplies",Binders,""Avery Hole Reinforcements",21,13,3.000,0.00000,3.96," 1.04 ",0
IN-2013-18973,2013-10-24,10/24/2013,10/27/2013,"First Class","Grant Thornton",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",FUR-CH-10004810,Furniture,Chairs,""Hon Swivel Stool",21,332,2.000,0.00000,69.66," 74.98 ",0
IN-2013-13387,2013-10-24,10/24/2013,10/25/2013,"First Class","Andy Gerbode",Corporate,"Andhra Pradesh",India,APAC,"Central Asia",OFF-PA-10003686,"Office Supplies",Paper,""SanDisk Message Books",21,76,3.000,0.00000,2.25," 5.06 ",0
IN-2013-34968,2013-10-27,10/27/2013,10/29/2013,"Second Class","Corey Roper","Home Office",Gujarat,India,APAC,"Central Asia",FUR-BO-10004679,Furniture,Bookcases,""Safco Library with Doors",21,0,565.000,4.00000,0.00,172.08,160
